date,indicator_name,indicator_value,region,frequency,caliber
2015-04-01,供应商配送时间,50.4,全国,monthly,
2015-05-01,供应商配送时间,50.9,全国,monthly,
2015-06-01,供应商配送时间,50.3,全国,monthly,
2015-07-01,供应商配送时间,50.4,全国,monthly,
2015-08-01,供应商配送时间,50.6,全国,monthly,
2015-09-01,供应商配送时间,50.8,全国,monthly,
2015-10-01,供应商配送时间,50.6,全国,monthly,
2015-11-01,供应商配送时间,50.6,全国,monthly,
2015-12-01,供应商配送时间,50.7,全国,monthly,
2016-01-01,供应商配送时间,50.5,全国,monthly,
2016-02-01,供应商配送时间,49.8,全国,monthly,
2016-03-01,供应商配送时间,51.3,全国,monthly,
2016-04-01,供应商配送时间,50.1,全国,monthly,
2016-05-01,供应商配送时间,50.4,全国,monthly,
2016-06-01,供应商配送时间,50.7,全国,monthly,
2016-07-01,供应商配送时间,50.5,全国,monthly,
2016-08-01,供应商配送时间,50.6,全国,monthly,
2016-09-01,供应商配送时间,49.9,全国,monthly,
2016-10-01,供应商配送时间,50.2,全国,monthly,
2016-11-01,供应商配送时间,49.7,全国,monthly,
2016-12-01,供应商配送时间,50.0,全国,monthly,
2017-01-01,供应商配送时间,49.8,全国,monthly,
2017-02-01,供应商配送时间,50.5,全国,monthly,
2017-03-01,供应商配送时间,50.3,全国,monthly,
2017-04-01,供应商配送时间,50.5,全国,monthly,
2017-05-01,供应商配送时间,50.2,全国,monthly,
2017-06-01,供应商配送时间,49.9,全国,monthly,
2017-07-01,供应商配送时间,50.1,全国,monthly,
2017-08-01,供应商配送时间,49.3,全国,monthly,
2017-09-01,供应商配送时间,49.3,全国,monthly,
2017-10-01,供应商配送时间,48.7,全国,monthly,
2017-11-01,供应商配送时间,49.5,全国,monthly,
2017-12-01,供应商配送时间,49.3,全国,monthly,
2018-01-01,供应商配送时间,49.2,全国,monthly,
2018-02-01,供应商配送时间,48.9,全国,monthly,
2018-03-01,供应商配送时间,50.1,全国,monthly,
2018-04-01,供应商配送时间,50.2,全国,monthly,
2018-05-01,供应商配送时间,50.1,全国,monthly,
2018-06-01,供应商配送时间,50.4,全国,monthly,
2018-07-01,供应商配送时间,50.3,全国,monthly,
2018-08-01,供应商配送时间,50.0,全国,monthly,
2018-09-01,供应商配送时间,49.9,全国,monthly,
2018-10-01,供应商配送时间,49.5,全国,monthly,
2018-11-01,供应商配送时间,50.3,全国,monthly,
2018-12-01,供应商配送时间,50.5,全国,monthly,
2019-01-01,供应商配送时间,50.1,全国,monthly,
2019-02-01,供应商配送时间,49.8,全国,monthly,
2019-03-01,供应商配送时间,50.2,全国,monthly,
2019-04-01,供应商配送时间,49.9,全国,monthly,
2019-05-01,供应商配送时间,50.9,全国,monthly,
2019-06-01,供应商配送时间,50.2,全国,monthly,
2019-07-01,供应商配送时间,50.1,全国,monthly,
2019-08-01,供应商配送时间,50.3,全国,monthly,
2019-09-01,供应商配送时间,50.5,全国,monthly,
2019-10-01,供应商配送时间,50.1,全国,monthly,
2019-11-01,供应商配送时间,50.5,全国,monthly,
2019-12-01,供应商配送时间,51.1,全国,monthly,
2020-01-01,供应商配送时间,49.9,全国,monthly,
2020-02-01,供应商配送时间,32.1,全国,monthly,
2020-03-01,供应商配送时间,48.2,全国,monthly,
2020-04-01,供应商配送时间,50.1,全国,monthly,
2020-05-01,供应商配送时间,50.5,全国,monthly,
2020-06-01,供应商配送时间,50.5,全国,monthly,
2020-07-01,供应商配送时间,50.4,全国,monthly,
2020-08-01,供应商配送时间,50.4,全国,monthly,
2020-09-01,供应商配送时间,50.7,全国,monthly,
2020-10-01,供应商配送时间,50.6,全国,monthly,
2020-11-01,供应商配送时间,50.1,全国,monthly,
2020-12-01,供应商配送时间,49.7,全国,monthly,
2021-01-01,供应商配送时间,48.8,全国,monthly,
2021-02-01,供应商配送时间,47.9,全国,monthly,
2021-03-01,供应商配送时间,50.0,全国,monthly,
2021-04-01,供应商配送时间,48.7,全国,monthly,
2021-05-01,供应商配送时间,47.6,全国,monthly,
2021-06-01,供应商配送时间,47.9,全国,monthly,
2021-07-01,供应商配送时间,48.9,全国,monthly,
2021-08-01,供应商配送时间,48.0,全国,monthly,
2021-09-01,供应商配送时间,48.1,全国,monthly,
2021-10-01,供应商配送时间,46.7,全国,monthly,
2021-11-01,供应商配送时间,48.2,全国,monthly,
2021-12-01,供应商配送时间,48.3,全国,monthly,
2022-01-01,供应商配送时间,47.6,全国,monthly,
2022-02-01,供应商配送时间,48.2,全国,monthly,
2022-03-01,供应商配送时间,46.5,全国,monthly,
2022-04-01,供应商配送时间,37.2,全国,monthly,
2022-05-01,供应商配送时间,44.1,全国,monthly,
2022-06-01,供应商配送时间,51.3,全国,monthly,
2022-07-01,供应商配送时间,50.1,全国,monthly,
2022-08-01,供应商配送时间,49.5,全国,monthly,
2022-09-01,供应商配送时间,48.7,全国,monthly,
2022-10-01,供应商配送时间,47.1,全国,monthly,
2022-11-01,供应商配送时间,46.7,全国,monthly,
2022-12-01,供应商配送时间,40.1,全国,monthly,
2023-01-01,供应商配送时间,47.6,全国,monthly,
2023-02-01,供应商配送时间,52.0,全国,monthly,
2023-03-01,供应商配送时间,50.8,全国,monthly,
2023-04-01,供应商配送时间,50.3,全国,monthly,
2023-05-01,供应商配送时间,50.5,全国,monthly,
2023-06-01,供应商配送时间,50.4,全国,monthly,
2023-07-01,供应商配送时间,50.5,全国,monthly,
2023-08-01,供应商配送时间,51.6,全国,monthly,
2023-09-01,供应商配送时间,50.8,全国,monthly,
2023-10-01,供应商配送时间,50.2,全国,monthly,
2023-11-01,供应商配送时间,50.3,全国,monthly,
2023-12-01,供应商配送时间,50.3,全国,monthly,
2024-01-01,供应商配送时间,50.8,全国,monthly,
2024-02-01,供应商配送时间,48.8,全国,monthly,
2024-03-01,供应商配送时间,50.6,全国,monthly,
2024-04-01,供应商配送时间,50.4,全国,monthly,
2024-05-01,供应商配送时间,50.1,全国,monthly,
2024-06-01,供应商配送时间,49.5,全国,monthly,
2024-07-01,供应商配送时间,49.3,全国,monthly,
2024-08-01,供应商配送时间,49.6,全国,monthly,
2024-09-01,供应商配送时间,49.5,全国,monthly,
2024-10-01,供应商配送时间,49.6,全国,monthly,
2024-11-01,供应商配送时间,50.2,全国,monthly,
2024-12-01,供应商配送时间,50.9,全国,monthly,
2025-01-01,供应商配送时间,50.3,全国,monthly,
2025-02-01,供应商配送时间,51.0,全国,monthly,
2025-03-01,供应商配送时间,50.3,全国,monthly,
2025-04-01,供应商配送时间,50.2,全国,monthly,
2025-05-01,供应商配送时间,50.0,全国,monthly,
2025-06-01,供应商配送时间,50.2,全国,monthly,
2025-07-01,供应商配送时间,50.3,全国,monthly,
2025-08-01,供应商配送时间,50.5,全国,monthly,
2025-09-01,供应商配送时间,50.8,全国,monthly,
2025-10-01,供应商配送时间,50.0,全国,monthly,
2025-11-01,供应商配送时间,50.1,全国,monthly,
2025-12-01,供应商配送时间,50.2,全国,monthly,
2015-07-01,新出口订单,47.9,全国,monthly,
2015-08-01,新出口订单,47.7,全国,monthly,
2015-09-01,新出口订单,47.9,全国,monthly,
2015-10-01,新出口订单,47.4,全国,monthly,
2015-11-01,新出口订单,46.4,全国,monthly,
2015-12-01,新出口订单,47.5,全国,monthly,
2016-01-01,新出口订单,46.9,全国,monthly,
2016-02-01,新出口订单,47.4,全国,monthly,
2016-03-01,新出口订单,50.2,全国,monthly,
2016-04-01,新出口订单,50.1,全国,monthly,
2016-05-01,新出口订单,50.0,全国,monthly,
2016-06-01,新出口订单,49.6,全国,monthly,
2016-07-01,新出口订单,49.0,全国,monthly,
2016-08-01,新出口订单,49.7,全国,monthly,
2016-09-01,新出口订单,50.1,全国,monthly,
2016-10-01,新出口订单,49.2,全国,monthly,
2016-11-01,新出口订单,50.3,全国,monthly,
2016-12-01,新出口订单,50.1,全国,monthly,
2017-01-01,新出口订单,50.3,全国,monthly,
2017-02-01,新出口订单,50.8,全国,monthly,
2017-03-01,新出口订单,51.0,全国,monthly,
2017-04-01,新出口订单,50.6,全国,monthly,
2017-05-01,新出口订单,50.7,全国,monthly,
2017-06-01,新出口订单,52.0,全国,monthly,
2017-07-01,新出口订单,50.9,全国,monthly,
2017-08-01,新出口订单,50.4,全国,monthly,
2017-09-01,新出口订单,51.3,全国,monthly,
2017-10-01,新出口订单,50.1,全国,monthly,
2017-11-01,新出口订单,50.8,全国,monthly,
2017-12-01,新出口订单,51.9,全国,monthly,
2018-01-01,新出口订单,49.5,全国,monthly,
2018-02-01,新出口订单,49.0,全国,monthly,
2018-03-01,新出口订单,51.3,全国,monthly,
2018-04-01,新出口订单,50.7,全国,monthly,
2018-05-01,新出口订单,51.2,全国,monthly,
2018-06-01,新出口订单,49.8,全国,monthly,
2018-07-01,新出口订单,49.8,全国,monthly,
2018-08-01,新出口订单,49.4,全国,monthly,
2018-09-01,新出口订单,48.0,全国,monthly,
2018-10-01,新出口订单,46.9,全国,monthly,
2018-11-01,新出口订单,47.0,全国,monthly,
2018-12-01,新出口订单,46.6,全国,monthly,
2019-01-01,新出口订单,46.9,全国,monthly,
2019-02-01,新出口订单,45.2,全国,monthly,
2019-03-01,新出口订单,47.1,全国,monthly,
2019-04-01,新出口订单,49.2,全国,monthly,
2019-05-01,新出口订单,46.5,全国,monthly,
2019-06-01,新出口订单,46.3,全国,monthly,
2019-07-01,新出口订单,46.9,全国,monthly,
2019-08-01,新出口订单,47.2,全国,monthly,
2019-09-01,新出口订单,48.2,全国,monthly,
2019-10-01,新出口订单,47.0,全国,monthly,
2019-11-01,新出口订单,48.8,全国,monthly,
2019-12-01,新出口订单,50.3,全国,monthly,
2020-02-01,新出口订单,28.7,全国,monthly,
2020-03-01,新出口订单,46.4,全国,monthly,
2020-04-01,新出口订单,33.5,全国,monthly,
2020-05-01,新出口订单,35.3,全国,monthly,
2020-06-01,新出口订单,42.6,全国,monthly,
2020-07-01,新出口订单,48.4,全国,monthly,
2020-08-01,新出口订单,49.1,全国,monthly,
2020-09-01,新出口订单,50.8,全国,monthly,
2020-10-01,新出口订单,51.0,全国,monthly,
2020-11-01,新出口订单,51.5,全国,monthly,
2020-12-01,新出口订单,51.3,全国,monthly,
2021-01-01,新出口订单,50.2,全国,monthly,
2021-02-01,新出口订单,48.8,全国,monthly,
2021-03-01,新出口订单,51.2,全国,monthly,
2021-04-01,新出口订单,50.4,全国,monthly,
2021-05-01,新出口订单,48.3,全国,monthly,
2021-06-01,新出口订单,48.1,全国,monthly,
2021-07-01,新出口订单,47.7,全国,monthly,
2021-08-01,新出口订单,46.7,全国,monthly,
2021-09-01,新出口订单,46.2,全国,monthly,
2021-10-01,新出口订单,46.6,全国,monthly,
2021-11-01,新出口订单,48.5,全国,monthly,
2021-12-01,新出口订单,48.1,全国,monthly,
2022-01-01,新出口订单,48.4,全国,monthly,
2022-02-01,新出口订单,49.0,全国,monthly,
2022-03-01,新出口订单,47.2,全国,monthly,
2022-04-01,新出口订单,41.6,全国,monthly,
2022-05-01,新出口订单,46.2,全国,monthly,
2022-06-01,新出口订单,49.5,全国,monthly,
2022-07-01,新出口订单,47.4,全国,monthly,
2022-08-01,新出口订单,48.1,全国,monthly,
2022-09-01,新出口订单,47.0,全国,monthly,
2022-10-01,新出口订单,47.6,全国,monthly,
2022-11-01,新出口订单,46.7,全国,monthly,
2022-12-01,新出口订单,44.2,全国,monthly,
2023-01-01,新出口订单,46.1,全国,monthly,
2023-02-01,新出口订单,52.4,全国,monthly,
2023-03-01,新出口订单,50.4,全国,monthly,
2023-04-01,新出口订单,47.6,全国,monthly,
2023-05-01,新出口订单,47.2,全国,monthly,
2023-06-01,新出口订单,46.4,全国,monthly,
2023-07-01,新出口订单,46.3,全国,monthly,
2023-08-01,新出口订单,46.7,全国,monthly,
2023-09-01,新出口订单,47.8,全国,monthly,
2023-10-01,新出口订单,46.8,全国,monthly,
2023-11-01,新出口订单,46.3,全国,monthly,
2023-12-01,新出口订单,45.8,全国,monthly,
2024-01-01,新出口订单,47.2,全国,monthly,
2024-02-01,新出口订单,46.3,全国,monthly,
2024-03-01,新出口订单,51.3,全国,monthly,
2024-04-01,新出口订单,50.6,全国,monthly,
2024-05-01,新出口订单,48.3,全国,monthly,
2024-06-01,新出口订单,48.3,全国,monthly,
2024-07-01,新出口订单,48.5,全国,monthly,
2024-08-01,新出口订单,48.7,全国,monthly,
2024-09-01,新出口订单,47.5,全国,monthly,
2024-10-01,新出口订单,47.3,全国,monthly,
2024-11-01,新出口订单,48.1,全国,monthly,
2024-12-01,新出口订单,48.3,全国,monthly,
2025-01-01,新出口订单,46.4,全国,monthly,
2025-02-01,新出口订单,48.6,全国,monthly,
2025-03-01,新出口订单,49.0,全国,monthly,
2025-04-01,新出口订单,44.7,全国,monthly,
2025-05-01,新出口订单,47.5,全国,monthly,
2025-06-01,新出口订单,47.7,全国,monthly,
2025-07-01,新出口订单,47.1,全国,monthly,
2025-08-01,新出口订单,47.2,全国,monthly,
2025-09-01,新出口订单,47.8,全国,monthly,
2025-10-01,新出口订单,45.9,全国,monthly,
2025-11-01,新出口订单,47.6,全国,monthly,
2025-12-01,新出口订单,48.0,全国,monthly,
2015-07-01,进口,47.8,全国,monthly,
2015-08-01,进口,47.2,全国,monthly,
2015-09-01,进口,48.1,全国,monthly,
2015-10-01,进口,47.5,全国,monthly,
2015-11-01,进口,46.7,全国,monthly,
2015-12-01,进口,47.6,全国,monthly,
2016-01-01,进口,46.4,全国,monthly,
2016-02-01,进口,45.8,全国,monthly,
2016-03-01,进口,50.1,全国,monthly,
2016-04-01,进口,49.5,全国,monthly,
2016-05-01,进口,49.6,全国,monthly,
2016-06-01,进口,49.1,全国,monthly,
2016-07-01,进口,49.3,全国,monthly,
2016-08-01,进口,49.5,全国,monthly,
2016-09-01,进口,50.4,全国,monthly,
2016-10-01,进口,49.9,全国,monthly,
2016-11-01,进口,50.6,全国,monthly,
2016-12-01,进口,50.3,全国,monthly,
2017-01-01,进口,50.7,全国,monthly,
2017-02-01,进口,51.2,全国,monthly,
2017-03-01,进口,50.5,全国,monthly,
2017-04-01,进口,50.2,全国,monthly,
2017-05-01,进口,50.0,全国,monthly,
2017-06-01,进口,51.2,全国,monthly,
2017-07-01,进口,51.1,全国,monthly,
2017-08-01,进口,51.4,全国,monthly,
2017-09-01,进口,51.1,全国,monthly,
2017-10-01,进口,50.3,全国,monthly,
2017-11-01,进口,51.0,全国,monthly,
2017-12-01,进口,51.2,全国,monthly,
2018-01-01,进口,50.2,全国,monthly,
2018-02-01,进口,49.2,全国,monthly,
2018-03-01,进口,51.0,全国,monthly,
2018-04-01,进口,50.2,全国,monthly,
2018-05-01,进口,50.9,全国,monthly,
2018-06-01,进口,50.0,全国,monthly,
2018-07-01,进口,49.6,全国,monthly,
2018-08-01,进口,49.1,全国,monthly,
2018-09-01,进口,48.5,全国,monthly,
2018-10-01,进口,47.6,全国,monthly,
2018-11-01,进口,47.1,全国,monthly,
2018-12-01,进口,45.9,全国,monthly,
2019-01-01,进口,47.1,全国,monthly,
2019-02-01,进口,44.8,全国,monthly,
2019-03-01,进口,48.7,全国,monthly,
2019-04-01,进口,49.7,全国,monthly,
2019-05-01,进口,47.1,全国,monthly,
2019-06-01,进口,46.8,全国,monthly,
2019-07-01,进口,47.4,全国,monthly,
2019-08-01,进口,46.7,全国,monthly,
2019-09-01,进口,47.1,全国,monthly,
2019-10-01,进口,46.9,全国,monthly,
2019-11-01,进口,49.8,全国,monthly,
2019-12-01,进口,49.9,全国,monthly,
2020-02-01,进口,31.9,全国,monthly,
2020-03-01,进口,48.4,全国,monthly,
2020-04-01,进口,43.9,全国,monthly,
2020-05-01,进口,45.3,全国,monthly,
2020-06-01,进口,47.0,全国,monthly,
2020-07-01,进口,49.1,全国,monthly,
2020-08-01,进口,49.0,全国,monthly,
2020-09-01,进口,50.4,全国,monthly,
2020-10-01,进口,50.8,全国,monthly,
2020-11-01,进口,50.9,全国,monthly,
2020-12-01,进口,50.4,全国,monthly,
2021-01-01,进口,49.8,全国,monthly,
2021-02-01,进口,49.6,全国,monthly,
2021-03-01,进口,51.1,全国,monthly,
2021-04-01,进口,50.6,全国,monthly,
2021-05-01,进口,50.9,全国,monthly,
2021-06-01,进口,49.7,全国,monthly,
2021-07-01,进口,49.4,全国,monthly,
2021-08-01,进口,48.3,全国,monthly,
2021-09-01,进口,46.8,全国,monthly,
2021-10-01,进口,47.5,全国,monthly,
2021-11-01,进口,48.1,全国,monthly,
2021-12-01,进口,48.2,全国,monthly,
2022-01-01,进口,47.2,全国,monthly,
2022-02-01,进口,48.6,全国,monthly,
2022-03-01,进口,46.9,全国,monthly,
2022-04-01,进口,42.9,全国,monthly,
2022-05-01,进口,45.1,全国,monthly,
2022-06-01,进口,49.3,全国,monthly,
2022-07-01,进口,46.9,全国,monthly,
2022-08-01,进口,47.8,全国,monthly,
2022-09-01,进口,48.1,全国,monthly,
2022-10-01,进口,47.9,全国,monthly,
2022-11-01,进口,47.1,全国,monthly,
2022-12-01,进口,43.7,全国,monthly,
2023-01-01,进口,46.7,全国,monthly,
2023-02-01,进口,51.3,全国,monthly,
2023-03-01,进口,50.9,全国,monthly,
2023-04-01,进口,48.9,全国,monthly,
2023-05-01,进口,48.6,全国,monthly,
2023-06-01,进口,47.0,全国,monthly,
2023-07-01,进口,46.8,全国,monthly,
2023-08-01,进口,48.9,全国,monthly,
2023-09-01,进口,47.6,全国,monthly,
2023-10-01,进口,47.5,全国,monthly,
2023-11-01,进口,47.3,全国,monthly,
2023-12-01,进口,46.4,全国,monthly,
2024-01-01,进口,46.7,全国,monthly,
2024-02-01,进口,46.4,全国,monthly,
2024-03-01,进口,50.4,全国,monthly,
2024-04-01,进口,48.1,全国,monthly,
2024-05-01,进口,46.8,全国,monthly,
2024-06-01,进口,46.9,全国,monthly,
2024-07-01,进口,47.0,全国,monthly,
2024-08-01,进口,46.8,全国,monthly,
2024-09-01,进口,46.1,全国,monthly,
2024-10-01,进口,47.0,全国,monthly,
2024-11-01,进口,47.3,全国,monthly,
2024-12-01,进口,49.3,全国,monthly,
2025-01-01,进口,48.1,全国,monthly,
2025-02-01,进口,49.5,全国,monthly,
2025-03-01,进口,47.5,全国,monthly,
2025-04-01,进口,43.4,全国,monthly,
2025-05-01,进口,47.1,全国,monthly,
2025-06-01,进口,47.8,全国,monthly,
2025-07-01,进口,47.8,全国,monthly,
2025-08-01,进口,48.0,全国,monthly,
2025-09-01,进口,48.1,全国,monthly,
2025-10-01,进口,46.8,全国,monthly,
2025-11-01,进口,47.0,全国,monthly,
2025-12-01,进口,48.5,全国,monthly,
2015-07-01,采购量,50.3,全国,monthly,
2015-08-01,采购量,49.4,全国,monthly,
2015-09-01,采购量,48.6,全国,monthly,
2015-10-01,采购量,48.8,全国,monthly,
2015-11-01,采购量,48.3,全国,monthly,
2015-12-01,采购量,50.3,全国,monthly,
2016-01-01,采购量,49.0,全国,monthly,
2016-02-01,采购量,47.9,全国,monthly,
2016-03-01,采购量,52.6,全国,monthly,
2016-04-01,采购量,51.0,全国,monthly,
2016-05-01,采购量,51.2,全国,monthly,
2016-06-01,采购量,50.5,全国,monthly,
2016-07-01,采购量,50.5,全国,monthly,
2016-08-01,采购量,52.6,全国,monthly,
2016-09-01,采购量,51.9,全国,monthly,
2016-10-01,采购量,52.4,全国,monthly,
2016-11-01,采购量,52.9,全国,monthly,
2016-12-01,采购量,52.1,全国,monthly,
2017-01-01,采购量,52.6,全国,monthly,
2017-02-01,采购量,51.4,全国,monthly,
2017-03-01,采购量,53.4,全国,monthly,
2017-04-01,采购量,51.9,全国,monthly,
2017-05-01,采购量,51.5,全国,monthly,
2017-06-01,采购量,52.5,全国,monthly,
2017-07-01,采购量,52.7,全国,monthly,
2017-08-01,采购量,52.9,全国,monthly,
2017-09-01,采购量,53.8,全国,monthly,
2017-10-01,采购量,53.2,全国,monthly,
2017-11-01,采购量,53.5,全国,monthly,
2017-12-01,采购量,53.6,全国,monthly,
2018-01-01,采购量,52.2,全国,monthly,
2018-02-01,采购量,50.8,全国,monthly,
2018-03-01,采购量,53.0,全国,monthly,
2018-04-01,采购量,52.8,全国,monthly,
2018-05-01,采购量,53.0,全国,monthly,
2018-06-01,采购量,52.8,全国,monthly,
2018-07-01,采购量,51.5,全国,monthly,
2018-08-01,采购量,51.8,全国,monthly,
2018-09-01,采购量,51.5,全国,monthly,
2018-10-01,采购量,51.0,全国,monthly,
2018-11-01,采购量,50.8,全国,monthly,
2018-12-01,采购量,49.8,全国,monthly,
2019-01-01,采购量,49.1,全国,monthly,
2019-02-01,采购量,48.3,全国,monthly,
2019-03-01,采购量,51.2,全国,monthly,
2019-04-01,采购量,51.1,全国,monthly,
2019-05-01,采购量,50.5,全国,monthly,
2019-06-01,采购量,49.7,全国,monthly,
2019-07-01,采购量,50.4,全国,monthly,
2019-08-01,采购量,49.3,全国,monthly,
2019-09-01,采购量,50.4,全国,monthly,
2019-10-01,采购量,49.8,全国,monthly,
2019-11-01,采购量,51.0,全国,monthly,
2019-12-01,采购量,51.3,全国,monthly,
2020-02-01,采购量,29.1,全国,monthly,
2020-03-01,采购量,52.7,全国,monthly,
2020-04-01,采购量,49.7,全国,monthly,
2020-05-01,采购量,50.8,全国,monthly,
2020-06-01,采购量,51.8,全国,monthly,
2020-07-01,采购量,52.4,全国,monthly,
2020-08-01,采购量,51.7,全国,monthly,
2020-09-01,采购量,53.6,全国,monthly,
2020-10-01,采购量,53.1,全国,monthly,
2020-11-01,采购量,53.7,全国,monthly,
2020-12-01,采购量,53.2,全国,monthly,
2021-01-01,采购量,52.0,全国,monthly,
2021-02-01,采购量,51.6,全国,monthly,
2021-03-01,采购量,53.1,全国,monthly,
2021-04-01,采购量,51.7,全国,monthly,
2021-05-01,采购量,51.9,全国,monthly,
2021-06-01,采购量,51.7,全国,monthly,
2021-07-01,采购量,50.8,全国,monthly,
2021-08-01,采购量,50.7,全国,monthly,
2021-09-01,采购量,49.7,全国,monthly,
2021-10-01,采购量,48.9,全国,monthly,
2021-11-01,采购量,50.2,全国,monthly,
2021-12-01,采购量,50.8,全国,monthly,
2022-01-01,采购量,50.2,全国,monthly,
2022-02-01,采购量,50.9,全国,monthly,
2022-03-01,采购量,48.7,全国,monthly,
2022-04-01,采购量,43.5,全国,monthly,
2022-05-01,采购量,48.4,全国,monthly,
2022-06-01,采购量,51.1,全国,monthly,
2022-07-01,采购量,48.9,全国,monthly,
2022-08-01,采购量,49.2,全国,monthly,
2022-09-01,采购量,49.5,全国,monthly,
2022-10-01,采购量,49.3,全国,monthly,
2022-11-01,采购量,47.3,全国,monthly,
2022-12-01,采购量,44.8,全国,monthly,
2023-01-01,采购量,50.4,全国,monthly,
2023-02-01,采购量,53.5,全国,monthly,
2023-03-01,采购量,53.5,全国,monthly,
2023-04-01,采购量,49.1,全国,monthly,
2023-05-01,采购量,49.0,全国,monthly,
2023-06-01,采购量,48.9,全国,monthly,
2023-07-01,采购量,49.5,全国,monthly,
2023-08-01,采购量,50.5,全国,monthly,
2023-09-01,采购量,50.7,全国,monthly,
2023-10-01,采购量,49.8,全国,monthly,
2023-11-01,采购量,49.6,全国,monthly,
2023-12-01,采购量,49.0,全国,monthly,
2024-01-01,采购量,49.2,全国,monthly,
2024-02-01,采购量,48.0,全国,monthly,
2024-03-01,采购量,52.7,全国,monthly,
2024-04-01,采购量,50.5,全国,monthly,
2024-05-01,采购量,49.3,全国,monthly,
2024-06-01,采购量,48.1,全国,monthly,
2024-07-01,采购量,48.8,全国,monthly,
2024-08-01,采购量,47.8,全国,monthly,
2024-09-01,采购量,47.6,全国,monthly,
2024-10-01,采购量,49.3,全国,monthly,
2024-11-01,采购量,51.0,全国,monthly,
2024-12-01,采购量,51.5,全国,monthly,
2025-01-01,采购量,49.2,全国,monthly,
2025-02-01,采购量,52.1,全国,monthly,
2025-03-01,采购量,51.8,全国,monthly,
2025-04-01,采购量,46.3,全国,monthly,
2025-05-01,采购量,47.6,全国,monthly,
2025-06-01,采购量,50.2,全国,monthly,
2025-07-01,采购量,49.5,全国,monthly,
2025-08-01,采购量,50.4,全国,monthly,
2025-09-01,采购量,51.6,全国,monthly,
2025-10-01,采购量,49.0,全国,monthly,
2025-11-01,采购量,49.5,全国,monthly,
2025-12-01,采购量,50.8,全国,monthly,
2015-07-01,主要原材料购进价格,44.7,全国,monthly,
2015-08-01,主要原材料购进价格,44.9,全国,monthly,
2015-09-01,主要原材料购进价格,45.8,全国,monthly,
2015-10-01,主要原材料购进价格,44.4,全国,monthly,
2015-11-01,主要原材料购进价格,41.1,全国,monthly,
2015-12-01,主要原材料购进价格,42.4,全国,monthly,
2016-01-01,主要原材料购进价格,45.1,全国,monthly,
2016-02-01,主要原材料购进价格,50.2,全国,monthly,
2016-03-01,主要原材料购进价格,55.3,全国,monthly,
2016-04-01,主要原材料购进价格,57.6,全国,monthly,
2016-05-01,主要原材料购进价格,55.3,全国,monthly,
2016-06-01,主要原材料购进价格,51.3,全国,monthly,
2016-07-01,主要原材料购进价格,54.6,全国,monthly,
2016-08-01,主要原材料购进价格,57.2,全国,monthly,
2016-09-01,主要原材料购进价格,57.5,全国,monthly,
2016-10-01,主要原材料购进价格,62.6,全国,monthly,
2016-11-01,主要原材料购进价格,68.3,全国,monthly,
2016-12-01,主要原材料购进价格,69.6,全国,monthly,
2017-01-01,主要原材料购进价格,64.5,全国,monthly,
2017-02-01,主要原材料购进价格,64.2,全国,monthly,
2017-03-01,主要原材料购进价格,59.3,全国,monthly,
2017-04-01,主要原材料购进价格,51.8,全国,monthly,
2017-05-01,主要原材料购进价格,49.5,全国,monthly,
2017-06-01,主要原材料购进价格,50.4,全国,monthly,
2017-07-01,主要原材料购进价格,57.9,全国,monthly,
2017-08-01,主要原材料购进价格,65.3,全国,monthly,
2017-09-01,主要原材料购进价格,68.4,全国,monthly,
2017-10-01,主要原材料购进价格,63.4,全国,monthly,
2017-11-01,主要原材料购进价格,59.8,全国,monthly,
2017-12-01,主要原材料购进价格,62.2,全国,monthly,
2018-01-01,主要原材料购进价格,59.7,全国,monthly,
2018-02-01,主要原材料购进价格,56.2,全国,monthly,
2018-03-01,主要原材料购进价格,56.4,全国,monthly,
2018-04-01,主要原材料购进价格,57.6,全国,monthly,
2018-05-01,主要原材料购进价格,56.7,全国,monthly,
2018-06-01,主要原材料购进价格,57.7,全国,monthly,
2018-07-01,主要原材料购进价格,54.3,全国,monthly,
2018-08-01,主要原材料购进价格,58.7,全国,monthly,
2018-09-01,主要原材料购进价格,59.8,全国,monthly,
2018-10-01,主要原材料购进价格,58.0,全国,monthly,
2018-11-01,主要原材料购进价格,50.3,全国,monthly,
2018-12-01,主要原材料购进价格,44.8,全国,monthly,
2019-01-01,主要原材料购进价格,46.3,全国,monthly,
2019-02-01,主要原材料购进价格,51.9,全国,monthly,
2019-03-01,主要原材料购进价格,53.5,全国,monthly,
2019-04-01,主要原材料购进价格,53.1,全国,monthly,
2019-05-01,主要原材料购进价格,51.8,全国,monthly,
2019-06-01,主要原材料购进价格,49.0,全国,monthly,
2019-07-01,主要原材料购进价格,50.7,全国,monthly,
2019-08-01,主要原材料购进价格,48.6,全国,monthly,
2019-09-01,主要原材料购进价格,52.2,全国,monthly,
2019-10-01,主要原材料购进价格,50.4,全国,monthly,
2019-11-01,主要原材料购进价格,49.0,全国,monthly,
2019-12-01,主要原材料购进价格,51.8,全国,monthly,
2020-02-01,主要原材料购进价格,51.4,全国,monthly,
2020-03-01,主要原材料购进价格,45.5,全国,monthly,
2020-04-01,主要原材料购进价格,42.5,全国,monthly,
2020-05-01,主要原材料购进价格,51.6,全国,monthly,
2020-06-01,主要原材料购进价格,56.8,全国,monthly,
2020-07-01,主要原材料购进价格,58.1,全国,monthly,
